,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
4037,4037,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:20,530,,"Who's your choice ? 
#Ramayan #meghnath #Indrajeet #Covid_19 #lockdowndays","['#ramayan', '#meghnath', '#indrajeet', '#covid_19', '#lockdowndays']",[],9.2237E+17,9.2237E+17,vijeth_sudhir,Vijeth Sudhir,4,23,https://twitter.com/vijeth_sudhir/status/1250844045942730758,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '922370366059589632', 'username': 'vijeth_sudhir'}]",,,,,choic   ramayan   meghnath   indrajeet   covid   lockdownday  ,0
4038,4038,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:20,530,,"#Lockdown #Farmers #Market 
.
Please help me sharing this post 🌻let's fight this TOGETHER 🙏🙏
.
1)Products ...cut and loose .flowers viz.rose ,marygold , chrysanthemum, gerbera, carnation ,etc
2).There is no fixed…  https://www.instagram.com/p/B_DP3ctpDHg/?igshid=wz41vc81eydh …","['#lockdown', '#farmers', '#market']",[],8.95459E+17,8.95459E+17,Village_story_i,Village Story,4,23,https://twitter.com/Village_story_i/status/1250844034064699392,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '895459429604179968', 'username': 'Village_story_i'}]",,,,,lockdown   farmer   market   pleas   help   share   post   let   fight   togeth   product   cut   loos   flower   viz   rose   marygold   chrysanthemum   gerbera   carnat   etc   fix   http   ww   instagram      p   b   dpctpdhg   igshid   wzvceydh  ,-1
4039,4039,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:20,530,,"FALSE : Rahul Kanwal's claim  about Trump suggesting early access of Covid-19 vaccine to India.
@rahulkanwal @ShivAroor pic.twitter.com/IWK6cDpv5I",[],[],612655064,612655064,RAWATBHAWNA,BHAWNA RAWAT,4,23,https://twitter.com/RAWATBHAWNA/status/1250844014045130752,FALSE,3,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '612655064', 'username': 'RAWATBHAWNA'}, {'user_id': '75509967', 'username': 'rahulkanwal'}, {'user_id': '139189823', 'username': 'ShivAroor'}]",,,,,fals   rahul   kanwal   claim   trump   suggest   earli   access   covid   vaccin   india      twitter      iwkcdpvi  ,-1
4040,4040,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:20,530,,"To the President of USA 

I have a workable model on how to combat corona please give me a opportunity to explain how model works 

Thanks  https://twitter.com/RsRmsc/status/1250840843075739649 …",[],[],7.09425E+17,7.09425E+17,RsRmsc,Rajesh Singh Chouhan,4,23,https://twitter.com/RsRmsc/status/1250843999222390784,FALSE,0,0,0,https://twitter.com/RsRmsc/status/1250840843075739649,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '709425337386426368', 'username': 'RsRmsc'}]",,,,,presid   usa   workabl   model   bat   corona   pleas   give   opportun   explain   model   work   thank   http   twitter      rsrmsc   statu  ,-1
4041,4041,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:20,530,,"Why @FinMinIndia @nsitharaman @RBI  not looking the problems of people's?
Why all of you not giving any order to the banks for do not take any charges for emi delay card bills delay of people's?
 govt. Also need to know the condition of us it's all due to corona not because of us",[],[],192966061,192966061,neerajshukla199,Neeraj Shukla,4,23,https://twitter.com/neerajshukla199/status/1250843943090020352,FALSE,1,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192966061', 'username': 'neerajshukla199'}, {'user_id': '2613904818', 'username': 'FinMinIndia'}, {'user_id': '58243368', 'username': 'nsitharaman'}, {'user_id': '478432912', 'username': 'RBI'}]",,,,,look   problem   peopl   give   order   bank   take   charg   emi   delay   card   bill   delay   peopl   govt   also   need   know   condit   u   due   corona   u  ,1
4042,4042,1.25084E+18,1.25067E+18,1.58706E+12,16-04-2020 23:20,530,,"Women has a bigger role in forming society, but they fail to be good mother in a true sense. Starting an unequal society of victims n perpetrators frm their own homes, unknowingly.
All shuld Take This lockdown as an opportunity to equally ready SON'S to b good husband's too.",[],[],2926532772,2926532772,TechSanatani,Ma dhu savar kar,4,23,https://twitter.com/TechSanatani/status/1250843902254301184,FALSE,1,2,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2926532772', 'username': 'TechSanatani'}, {'user_id': '945928158003396608', 'username': 'Sumitha24026228'}, {'user_id': '3050197880', 'username': 'Kavita_M57'}, {'user_id': '2829202458', 'username': 'SingalkarManjit'}, {'user_id': '392773603', 'username': 'Babu_Bhaiyaa'}]",,,,,woman   bigger   role   form   societi   fail   good   mother   true   sens   start   unequ   societi   victim   n   perpetr   frm   home   unknowli   shuld   take   lockdown   opportun   equal   readi   son   b   good   husband  ,-1
4043,4043,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:19,530,,"To the President of USA 

I have a workable model on how to combat corona please give me a opportunity to explain how model works 

Thanks  https://twitter.com/RsRmsc/status/1250840843075739649 …",[],[],7.09425E+17,7.09425E+17,RsRmsc,Rajesh Singh Chouhan,4,23,https://twitter.com/RsRmsc/status/1250843882872438784,FALSE,0,0,0,https://twitter.com/RsRmsc/status/1250840843075739649,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '709425337386426368', 'username': 'RsRmsc'}]",,,,,presid   usa   workabl   model   bat   corona   pleas   give   opportun   explain   model   work   thank   http   twitter      rsrmsc   statu  ,-1
4044,4044,1.25084E+18,1.2507E+18,1.58706E+12,16-04-2020 23:19,530,,M covid - 19 hu...,[],[],1.22769E+18,1.22769E+18,kailash4nation,आदिकैलाश 🇮🇳,4,23,https://twitter.com/kailash4nation/status/1250843861506613250,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1227687231663378432', 'username': 'kailash4nation'}]",,,,,covid   hu  ,-1
4045,4045,1.25084E+18,1.25069E+18,1.58706E+12,16-04-2020 23:19,530,,"#More crona testing required, lockdown only is not solution now, 15 lakh people who entered India through airports from 8 january to 24 march, we're they checked and tested in airports first tell that, only 3000 jamaatis came from abroad, we have proof #DS cong","['#more', '#ds']",[],1.10766E+18,1.10766E+18,DhirandraSawan,Dhirandra Sawan Public Figure,4,23,https://twitter.com/DhirandraSawan/status/1250843854359715840,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1107656992598953985', 'username': 'DhirandraSawan'}, {'user_id': '738402681677451265', 'username': 'abbas_nighat'}]",,,,,crona   test   requir   lockdown   solut   lakh   peopl   enter   india   airport   januari   march   check   test   airport   first   tell   jamaati   came   abroad   proof   d   cong  ,-1
4046,4046,1.25084E+18,1.2507E+18,1.58706E+12,16-04-2020 23:19,530,,Oh ho one comedian give laughter to you in this lockdown you must by enjoy really what hi said in press conference I am also trying to understand if you understand please also clear to me too,[],[],1.07394E+18,1.07394E+18,ShirokhaGangjee,Ganga ji,4,23,https://twitter.com/ShirokhaGangjee/status/1250843812861300744,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1073936293455953920', 'username': 'ShirokhaGangjee'}, {'user_id': '1368737382', 'username': 'sambitswaraj'}]",,,,,oh   ho   one   edian   give   laughter   lockdown   must   enjoy   realli   hi   said   press   confer   also   tri   understand   understand   pleas   also   clear  ,1
4047,4047,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:19,530,,"To the President of USA 

I have a workable model on how to combat corona please give me a opportunity to explain how model works 

Thanks",[],[],7.09425E+17,7.09425E+17,RsRmsc,Rajesh Singh Chouhan,4,23,https://twitter.com/RsRmsc/status/1250843700101406725,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '709425337386426368', 'username': 'RsRmsc'}]",,,,,presid   usa   workabl   model   bat   corona   pleas   give   opportun   explain   model   work   thank  ,-1
4048,4048,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:19,530,,"Distance means so little, when life means so much!

@WHO
#COVID19 #Covid_19 #SocialDistancing #led #ledlight #lightingdesign pic.twitter.com/uBD3JicGnZ","['#covid19', '#covid_19', '#socialdistancing', '#led', '#ledlight', '#lightingdesign']",[],1.25084E+18,1.25084E+18,mushLighting,Mush Lighting Design,4,23,https://twitter.com/mushLighting/status/1250843669298647042,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1250839613079531520', 'username': 'mushLighting'}, {'user_id': '14499829', 'username': 'WHO'}]",,,,,distanc   mean   littl   life   mean   much   covid   covid   socialdistanc   led   ledlight   lightdesign      twitter      ubdjicgnz  ,-1
4049,4049,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:18,530,,"Being one of the world largest & densely populated country, India is performing best against #Covid_19 under the leadership of PM @narendramodi ji with the support from 130 Cr Indians.

It's not your cup of tea to understand these graphs @RahulGandhi pic.twitter.com/U78qdcWiPC",['#covid_19'],[],1593333889,1593333889,RangamT,Rangam Trivedi,4,23,https://twitter.com/RangamT/status/1250843633579773952,FALSE,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1593333889', 'username': 'RangamT'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,one   world   largest   dens   popul   countri   india   perform   best   covid   leadership   pm   ji   support   cr   indian   cup   tea   understand   graph      twitter      uqdcwipc  ,-1
4050,4050,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:18,530,,@davidicke  - THE TRUTH BEHIND THE CORONAVIRUS PANDEMIC: #Covid_19 #lockdown  https://youtu.be/gMTZu6_TjU8 ,"['#covid_19', '#lockdown']",[],66624194,66624194,Nadeem_Shah,Nadeem,4,23,https://twitter.com/Nadeem_Shah/status/1250843606589386752,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '66624194', 'username': 'Nadeem_Shah'}, {'user_id': '66643970', 'username': 'davidicke'}]",,,,,truth   behind   coronaviru   pandem   covid   lockdown   http   youtu   gmtzu   tju  ,-1
4051,4051,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:18,530,,Sir I voted for bjp in no.lekin corona handling me I feel u failed..m disappointed..pls wake up..,[],[],2911721971,2911721971,NitikaMusale,Nitika Paragraje Kher,4,23,https://twitter.com/NitikaMusale/status/1250843588268826625,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2911721971', 'username': 'NitikaMusale'}, {'user_id': '1251083774', 'username': 'ChouhanShivraj'}]",,,,,sir   vote   bjp   lekin   corona   handl   feel   u   fail   disappoint   pl   wake  ,1
4052,4052,1.25084E+18,1.25081E+18,1.58706E+12,16-04-2020 23:17,530,,"Government High school jij bagli 
Thesil Thakrakote  Block jijbagli 
Student in justice Head Master and teacher  COVID 19 Two months  Midday meals Ration  No  Distributes  Please Request  very soon action",[],[],9.91788E+17,9.91788E+17,TalibHu20431641,Talib Hussain khan,4,23,https://twitter.com/TalibHu20431641/status/1250843361621110784,FALSE,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '991787913514926080', 'username': 'TalibHu20431641'}, {'user_id': '2554504963', 'username': 'indukanwal'}, {'user_id': '745821987491086337', 'username': 'AhmedBilal_JK'}, {'user_id': '862848368', 'username': 'shahidayoub_'}, {'user_id': '599314621', 'username': 'Shahnawaz_JK'}, {'user_id': '872407480172662785', 'username': 'INCJammuKashmir'}, {'user_id': '1634065741', 'username': 'ajaziyc'}, {'user_id': '3383900293', 'username': 'ChowdharySaima'}, {'user_id': '262264723', 'username': 'SayeedSpeaks'}, {'user_id': '1248914199373217793', 'username': 'PoliceReasi'}]",,,,,govern   high   school   jij   bagli   thesil   thakrakot   block   jijbagli   student   justic   head   master   teacher   covid   two   month   midday   meal   ration   distribut   pleas   request   soon   action  ,1
4053,4053,1.25084E+18,1.25069E+18,1.58706E+12,16-04-2020 23:17,530,,"CoronaVirus is a life threatening disease. You people can either support the government or pelt stones as you usually do.
But remember, the choices you make today as a community will have long lasting effect. (n/n)",[],[],8.05453E+17,8.05453E+17,AnubhavvvJain,अनुभव जैन(Anubhav Jain),4,23,https://twitter.com/AnubhavvvJain/status/1250843355077963776,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '805453167135752192', 'username': 'AnubhavvvJain'}, {'user_id': '1240736668774043648', 'username': 'Maansi0606'}, {'user_id': '134758540', 'username': 'timesofindia'}, {'user_id': '30857481', 'username': 'etimes'}]",,,,,coronaviru   life   threaten   diseas   peopl   either   support   govern   pelt   stone   usual   rememb   choic   make   today   mun   long   last   effect   n   n  ,-1
4054,4054,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:17,530,,"Y'all making my quarantine 💯 better! 
THANK YOU!!! LOVE YOUUU",[],[],1.02219E+18,1.02219E+18,sunflowersarr,#PAYUP you fuckers | sar,4,23,https://twitter.com/sunflowersarr/status/1250843354994114561,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1022189989617000448', 'username': 'sunflowersarr'}, {'user_id': '403255314', 'username': 'Calum5SOS'}, {'user_id': '80094559', 'username': 'shmandeluca'}, {'user_id': '1016079905199714305', 'username': 'saraheiseman2'}]",,,,,make   quarantin   better   thank   love   youu  ,0
4055,4055,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:17,530,,Romanticizing quarantine  pic.twitter.com/Mzxa4G2EFA,[],[],1.01602E+18,1.01602E+18,juanjiiiiiii,p(edro)ablo,4,23,https://twitter.com/juanjiiiiiii/status/1250843351433326594,FALSE,12,5,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1016021734594678784', 'username': 'juanjiiiiiii'}]",,,,,romantic   quarantin      twitter      mzxagefa  ,-1
4056,4056,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:17,530,,@gbrc_gujarat You gave wonderful information in understanding the CoronaVirus genome sequence which will help scientists to develop the vaccine. My question how long would it take to come to potent treatment for this pandemic? Bharat Biotech working on th,[],[],333906503,333906503,professororg,Prof. Dr. Omprakash Nautiyal,4,23,https://twitter.com/professororg/status/1250843304046010369,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '333906503', 'username': 'professororg'}, {'user_id': '1171720387077394432', 'username': 'gbrc_gujarat'}]",,,,,gave   wonder   inform   understand   coronaviru   genom   sequenc   help   scientist   develop   vaccin   question   long   would   take   e   potent   treatment   pandem   bharat   biotech   work   vaccin  ,0
4057,4057,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:17,530,,"Forbes releases the list of 40 best performing countries in combating the #Covid_19 pandemic. 

India is not part of the list which is a big failure of Modi & his incompetent Cabinet. But pliable media will never question them on such crucial issues.

#गोदी_मीडिया_बैन_करो pic.twitter.com/38yZARvBnk","['#covid_19', '#गोदी_मीडिया_बैन_करो']",[],1.2262E+18,1.2262E+18,aap_kartik,ｋａｒｔｉｋ🇮🇳,4,23,https://twitter.com/aap_kartik/status/1250843299960758273,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1226204987757400064', 'username': 'aap_kartik'}]",,,,,forb   releas   list   best   perform   countri   bat   covid   pandem   india   part   list   big   failur   modi   inpet   cabinet   pliabl   medium   never   question   crucial   issu      twitter      yzarvbnk  ,-1
4058,4058,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:17,530,,": 1054 new cases today but 248 patients discharge, thats sign of going towards the right direction #Covid_19 #IndiaFightsCorona","['#covid_19', '#indiafightscorona']",[],28286611,28286611,Oye_its_Abbas,Abbas Khambati 🇮🇳,4,23,https://twitter.com/Oye_its_Abbas/status/1250843269010829312,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '28286611', 'username': 'Oye_its_Abbas'}]",,,,,new   case   today   patient   discharg   that   sign   go   toward   right   direct   covid   indiafightscorona  ,0
4059,4059,1.25084E+18,1.2507E+18,1.58706E+12,16-04-2020 23:16,530,,"#IF you had known first, so many people might have not died till now in India neither we had to do 4o days lockdown without plan  in India #DS cong","['#if', '#ds']",[],1.10766E+18,1.10766E+18,DhirandraSawan,Dhirandra Sawan Public Figure,4,23,https://twitter.com/DhirandraSawan/status/1250843113662316545,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1107656992598953985', 'username': 'DhirandraSawan'}, {'user_id': '89732309', 'username': 'bainjal'}, {'user_id': '2307712298', 'username': 'gops33'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,,known   first   mani   peopl   might   die   till   india   neither   day   lockdown   without   plan   india   d   cong  ,1
4060,4060,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,"Forbes releases the list of 40 best performing countries in combating the #Covid_19 pandemic. 

India is not part of the list which is a big failure of Modi & his incompetent Cabinet. But pliable media will never question them on such crucial issues.

#गोदी_मीडिया_बैन_करो pic.twitter.com/x6ZVe2KEib","['#covid_19', '#गोदी_मीडिया_बैन_करो']",[],1.2262E+18,1.2262E+18,aap_kartik,ｋａｒｔｉｋ🇮🇳,4,23,https://twitter.com/aap_kartik/status/1250843045777604608,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1226204987757400064', 'username': 'aap_kartik'}]",,,,,forb   releas   list   best   perform   countri   bat   covid   pandem   india   part   list   big   failur   modi   inpet   cabinet   pliabl   medium   never   question   crucial   issu      twitter      xzvekeib  ,-1
4061,4061,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,I Really dont know what n how to react...becoz i know that its nt easy to grab job once corona topic finished...We wl die by hunger and stress..,[],[],2856982495,2856982495,MdRazialampat,INC Being Er.ALAM (Official Account),4,23,https://twitter.com/MdRazialampat/status/1250843022830350341,FALSE,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2856982495', 'username': 'MdRazialampat'}, {'user_id': '1176752990612422657', 'username': 'Senseplz1'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}]",,,,,realli   dont   know   n   react   becoz   know   nt   easi   grab   job   corona   to   finish   wl   die   hunger   stress  ,0
4062,4062,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,"NEW: #France 🇫🇷 
Reports  #CoronavirusOutbreak 
 New deaths. 753
A total of  Deaths. 17920

#COVIDー19
#COVID19 #BreakingNews #LockdownExtended #Corona","['#france', '#coronavirusoutbreak', '#covidー19', '#covid19', '#breakingnews', '#lockdownextended', '#corona']",[],461897669,461897669,VikasRaiAdv,Vikas rai‏,4,23,https://twitter.com/VikasRaiAdv/status/1250843000785309696,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '461897669', 'username': 'VikasRaiAdv'}]",,,,,new   franc   report   coronavirusoutbreak   new   death   total   death   covid   covid   breaknew   lockdownextend   corona  ,0
4063,4063,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,Lockdown 😐,[],[],382183990,382183990,Optimistic_Saba,Saßa Qureshi,4,23,https://twitter.com/Optimistic_Saba/status/1250842994464432128,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '382183990', 'username': 'Optimistic_Saba'}, {'user_id': '4600002317', 'username': 'Selfobsessed007'}]",,,,,lockdown  ,1
4064,4064,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,"The Real Pandemic:
Mutliplying Humans, NOT the multiplying Viruses... 
This is bad for even selfish & greedy statesmen & leaders, but its surprising, how no one bothers. 🙇  https://twitter.com/bopinion/status/1250546689754238981 …",[],[],1726006819,1726006819,TheQtiyapaGuy,Arunabh Kumar,4,23,https://twitter.com/TheQtiyapaGuy/status/1250842976256798720,FALSE,23,1,4,https://twitter.com/bopinion/status/1250546689754238981,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1726006819', 'username': 'TheQtiyapaGuy'}]",,,,,real   pandem   mutlipli   human   multipli   viru   bad   even   selfish   greedi   statesman   leader   surpris   one   bother   http   twitter      bopinion   statu  ,-1
4065,4065,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:16,530,,this time jackfruit also social distance for corona affected 😁😂😂😂  pic.twitter.com/XUhgvH1OZC,[],[],8.78702E+17,8.78702E+17,thogthi_rama,Rama Thogthi,4,23,https://twitter.com/thogthi_rama/status/1250842925639938051,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '878701633869303808', 'username': 'thogthi_rama'}]",,,,,time   jackfruit   also   social   distanc   corona   affect      twitter      xuhgvhozc  ,-1
4066,4066,1.25084E+18,1.25082E+18,1.58706E+12,16-04-2020 23:16,530,,"MP. @narendramodi ji ,waited for swaring-in ofMr SSChauhan,asCM&then declared LockDown.But didn't gave any clue to Nation,as going to declare Lock Down.This action alone clearly establish his liability&responsibilities upon Nation & for him party is more importance than Nation",[],[],1.17003E+18,1.17003E+18,PDE09942497,P. DE,4,23,https://twitter.com/PDE09942497/status/1250842903053656064,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1170029361929416705', 'username': 'PDE09942497'}, {'user_id': '56304605', 'username': 'sardesairajdeep'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,mp   ji   wait   sware   ofmr   sschauhan   ascm   declar   lockdown   gave   clue   nation   go   declar   lock   action   alon   clearli   establish   liabil   respons   upon   nation   parti   import   nation  ,-1
4067,4067,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:15,530,,"Post lockdown, the 2 places you will find husbands at:  Bar and Barber.. #PostCovid19 #lockdown #Husbands #COVID #Corona #Bar #Barber","['#postcovid19', '#lockdown', '#husbands', '#covid', '#corona', '#bar', '#barber']",[],49919392,49919392,pcdaga, Pradeep Daga,4,23,https://twitter.com/pcdaga/status/1250842811835969536,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '49919392', 'username': 'pcdaga'}]",,,,,post   lockdown   place   find   husband   bar   barber   postcovid   lockdown   husband   covid   corona   bar   barber  ,1
4068,4068,1.25084E+18,1.25072E+18,1.58706E+12,16-04-2020 23:15,530,,The @WHO needs ripping up and starting again once/if normality returns after this pandemic. Exposed for what it is now.,[],[],44924451,44924451,wescart_,Wes Cartlidge,4,23,https://twitter.com/wescart_/status/1250842807188647936,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '44924451', 'username': 'wescart_'}, {'user_id': '1602679219', 'username': 'XposeTrophyHunt'}, {'user_id': '14499829', 'username': 'WHO'}]",,,,,need   rip   start   normal   return   pandem   expos  ,1
4069,4069,1.25084E+18,1.25084E+18,1.58706E+12,16-04-2020 23:15,530,,"@twitmkp7474  Best Example of Hubai in China .
They open all Factory 
And lift out  partial lockdown 
What happned Next .. 
It's become Critical.. 
Best Report by Ajj Taak
Live ..",[],[],374838352,374838352,twitmkp7474,MKP.,4,23,https://twitter.com/twitmkp7474/status/1250842775160934400,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '374838352', 'username': 'twitmkp7474'}]",,,,,best   exampl   hubai   china   open   factori   lift   partial   lockdown   happn   next   be   critic   best   report   ajj   taak   live  ,1
4070,4070,1.25084E+18,1.2497E+18,1.58706E+12,16-04-2020 23:15,530,,Today no reached to 80 Covid19 positive cases in #Bihar. Clearly it's conspiracy by officials and ruling party. Take action @PMOIndia #BiharFightsCovid19 #CoronaUpdate #COVID19 #COVID,"['#bihar', '#biharfightscovid19', '#coronaupdate', '#covid19', '#covid']",[],7.75652E+17,7.75652E+17,mohta_yash,Yash Mohta,4,23,https://twitter.com/mohta_yash/status/1250842767774736389,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '775651579047219200', 'username': 'mohta_yash'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,today   reach   covid   posit   case   bihar   clearli   conspiraci   offici   rule   parti   take   action   biharfightscovid   coronaupd   covid   covid  ,1
