,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
2961,2961,1248309055333871616,1248309055333871616,1586455045000,2020-04-09 23:27:25,530,,india will win fight against corona virus outstanding gesture from doctors nursing medical staff police force ngos and all goverment officials active hours stay home and maintain social distancing pic twitter com ay3h72c6gp,[],[],1247153260516925441,1247153260516925441,HARISHKARNANI6,HARISH KARNANI,4,23,https://twitter.com/HARISHKARNANI6/status/1248309055333871616,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1247153260516925441', 'username': 'HARISHKARNANI6'}, {'user_id': '4830038120', 'username': 'DCPNEastDelhi'}, {'user_id': '4824317152', 'username': 'DCPSEastDelhi'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,"['india', 'win', 'fight', 'corona', 'virus', 'outstanding', 'gesture', 'doctors', 'nursing', 'medical', 'staff', 'police', 'force', 'ngos', 'goverment', 'officials', 'active', 'hours', 'stay', 'home', 'maintain', 'social', 'distancing', 'pic', 'twitter', 'com', 'ay3h72c6gp']",1
2962,2962,1248307849643483136,1248307849643483136,1586454758000,2020-04-09 23:22:38,530,,india will win fight against corona virus outstanding gesture from doctors nursing medical staff police force gurudwaras ngos volunteers and all goverment officials active hours for india stay home and maintain social distancing pic twitter com jbcx6g867u,[],[],1247153260516925441,1247153260516925441,HARISHKARNANI6,HARISH KARNANI,4,23,https://twitter.com/HARISHKARNANI6/status/1248307849643483136,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1247153260516925441', 'username': 'HARISHKARNANI6'}, {'user_id': '50393960', 'username': 'BillGates'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,"['india', 'win', 'fight', 'corona', 'virus', 'outstanding', 'gesture', 'doctors', 'nursing', 'medical', 'staff', 'police', 'force', 'gurudwaras', 'ngos', 'volunteers', 'goverment', 'officials', 'active', 'hours', 'india', 'stay', 'home', 'maintain', 'social', 'distancing', 'pic', 'twitter', 'com', 'jbcx6g867u']",1
2963,2963,1248307248683798529,1248307248683798529,1586454615000,2020-04-09 23:20:15,530,,this work from home scene kinda frustrating now mean you get done with the day work only know that you are gonna sit the same damn sofa for the rest the day nonetheless feel like govt should give one exceptional hangout day per week during lockdown ,[],[],216307236,216307236,Usamathejaved,Usama Javed,4,23,https://twitter.com/Usamathejaved/status/1248307248683798529,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '216307236', 'username': 'Usamathejaved'}]",,,,,"['work', 'home', 'scene', 'kinda', 'frustrating', 'mean', 'get', 'done', 'day', 'work', 'know', 'gonna', 'sit', 'damn', 'sofa', 'rest', 'day', 'nonetheless', 'feel', 'like', 'govt', 'give', 'one', 'exceptional', 'hangout', 'day', 'per', 'week', 'lockdown']",0
2964,2964,1248303692744249344,1248303692744249344,1586453767000,2020-04-09 23:06:07,530,,for your attention tomorrow holiday need work from home tomorrow ,[],[],230242159,230242159,call2prashant,Prashant Biswal,4,23,https://twitter.com/call2prashant/status/1248303692744249344,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '230242159', 'username': 'call2prashant'}]",,,,,"['attention', 'tomorrow', 'holiday', 'need', 'work', 'home', 'tomorrow']",0
2965,2965,1248302072413302784,1248302072413302784,1586453381000,2020-04-09 22:59:41,530,,india will win fight against corona virus outstanding gesture from doctors nursing medical staff police force gurudwaras ngos volunteers and all goverment officials active hours for india stay home and maintain social distancing  pic twitter com ituocloobn,[],[],1247153260516925441,1247153260516925441,HARISHKARNANI6,HARISH KARNANI,4,22,https://twitter.com/HARISHKARNANI6/status/1248302072413302784,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1247153260516925441', 'username': 'HARISHKARNANI6'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,"['india', 'win', 'fight', 'corona', 'virus', 'outstanding', 'gesture', 'doctors', 'nursing', 'medical', 'staff', 'police', 'force', 'gurudwaras', 'ngos', 'volunteers', 'goverment', 'officials', 'active', 'hours', 'india', 'stay', 'home', 'maintain', 'social', 'distancing', 'pic', 'twitter', 'com', 'ituocloobn']",1
2966,2966,1248300069922598912,1248300069922598912,1586452903000,2020-04-09 22:51:43,530,,the persnal protection equipment ppe items like tyvirk suit and vtm kits are donated from inam foundation for isolation ward for covid for medical superintendent liaqat university hospital hyderabad jamshoro pic twitter com obpo296yeu,[],[],1226453519328325632,1226453519328325632,GogaNajafAli2,Goga Najaf Ali,4,22,https://twitter.com/GogaNajafAli2/status/1248300069922598912,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1226453519328325632', 'username': 'GogaNajafAli2'}]",,,,,"['persnal', 'protection', 'equipment', 'ppe', 'items', 'like', 'tyvirk', 'suit', 'vtm', 'kits', 'donated', 'inam', 'foundation', 'isolation', 'ward', 'covid', 'medical', 'superintendent', 'liaqat', 'university', 'hospital', 'hyderabad', 'jamshoro', 'pic', 'twitter', 'com', 'obpo296yeu']",1
2967,2967,1248299946111053832,1248263534598713352,1586452874000,2020-04-09 22:51:14,530,,side effects work from home ,[],[],112662198,112662198,AmitBhadricha,Amit Bhadricha - अमित भाद्रीचा,4,22,https://twitter.com/AmitBhadricha/status/1248299946111053832,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '112662198', 'username': 'AmitBhadricha'}, {'user_id': '128986977', 'username': 'rajtoday'}, {'user_id': '2602959463', 'username': 'RailMinIndia'}, {'user_id': '1324334436', 'username': 'PiyushGoyal'}, {'user_id': '717686709983424513', 'username': 'PiyushGoyalOffc'}]",,,,,"['side', 'effects', 'work', 'home']",0
2968,2968,1248296206679396352,1248296206679396352,1586451982000,2020-04-09 22:36:22,530,,mah home minister promises inquiry how wadhwan family was issued letter his own principal secretary travel from khandala mahabaleshwar what joke mva govt whole episode insulting millions like who are following lockdown rules pic twitter com xd33lewuxt,['#maharashtralockdown'],[],41313770,41313770,smitadeshmukh,Smita Deshmukh,4,22,https://twitter.com/smitadeshmukh/status/1248296206679396352,False,180,10,87,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '41313770', 'username': 'smitadeshmukh'}]",,,,,"['mah', 'home', 'minister', 'promises', 'inquiry', 'wadhwan', 'family', 'issued', 'letter', 'principal', 'secretary', 'travel', 'khandala', 'mahabaleshwar', 'joke', 'mva', 'govt', 'whole', 'episode', 'insulting', 'millions', 'like', 'following', 'lockdown', 'rules', 'pic', 'twitter', 'com', 'xd33lewuxt']",0
2969,2969,1248295989993033728,1248295985781952513,1586451930000,2020-04-09 22:35:30,530,,the home department maharashtra under the ncp interestingly kapil wadhawan and dheeraj wadhawan refused appear before the enforcement directorate last month citing health risk arising from coronavirus ,[],[],14420467,14420467,filmy_foodie,Chaitanya Chinchlikar - Personal,4,22,https://twitter.com/filmy_foodie/status/1248295989993033728,False,0,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '14420467', 'username': 'filmy_foodie'}]",,,,,"['home', 'department', 'maharashtra', 'ncp', 'interestingly', 'kapil', 'wadhawan', 'dheeraj', 'wadhawan', 'refused', 'appear', 'enforcement', 'directorate', 'last', 'month', 'citing', 'health', 'risk', 'arising', 'coronavirus']",0
2970,2970,1248295432901382144,1248295432901382144,1586451798000,2020-04-09 22:33:18,530,,there power vignan nagar since hours can anyone update about priority working from home and work night shift ,[],[],1408535719,1408535719,PadhyGmail,Tapan Padhy,4,22,https://twitter.com/PadhyGmail/status/1248295432901382144,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1408535719', 'username': 'PadhyGmail'}, {'user_id': '570677817', 'username': 'NammaBESCOM'}, {'user_id': '2713703797', 'username': 'CMofKarnataka'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,"['power', 'vignan', 'nagar', 'since', 'hours', 'anyone', 'update', 'priority', 'working', 'home', 'work', 'night', 'shift']",0
2971,2971,1248289636117405696,1248289636117405696,1586450416000,2020-04-09 22:10:16,530,,learning aviation operation and service perfection with swagata majumdar keeping coronavirus bay iihm students take the online hospitality classes from the comfort their home pic twitter com o3zdl1oddz,"['#iihmonlineclasses', '#learnfromhome', '#iihmbest3years', '#hotelplusmanagement', '#chefsiihm']",[],184663662,184663662,IIHMHOTELSCHOOL,IIHM,4,22,https://twitter.com/IIHMHOTELSCHOOL/status/1248289636117405696,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '184663662', 'username': 'IIHMHOTELSCHOOL'}]",,,,,"['learning', 'aviation', 'operation', 'service', 'perfection', 'swagata', 'majumdar', 'keeping', 'coronavirus', 'bay', 'iihm', 'students', 'take', 'online', 'hospitality', 'classes', 'comfort', 'home', 'pic', 'twitter', 'com', 'o3zdl1oddz']",0
2972,2972,1248286766727155712,1248286766727155712,1586449731000,2020-04-09 21:58:51,530,,empty roads takes and hour and half come home from work from lower parel now empty roads could drive reverse and reach 15mins had gone vama food hall but was shut the timings are … igshid 8p9me5blyrv8 …,[],[],28943885,28943885,Celebrationsfc,Chef Mehernnosh,4,21,https://twitter.com/Celebrationsfc/status/1248286766727155712,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '28943885', 'username': 'Celebrationsfc'}]",,,,,"['empty', 'roads', 'takes', 'hour', 'half', 'come', 'home', 'work', 'lower', 'parel', 'empty', 'roads', 'could', 'drive', 'reverse', 'reach', '15mins', 'gone', 'vama', 'food', 'hall', 'shut', 'timings', '…', 'igshid', '8p9me5blyrv8', '…']",1
2973,2973,1248285387681751042,1248285387681751042,1586449403000,2020-04-09 21:53:23,530,,"dear sir recent recharge 349
not active yet
kidly active plan for smooth internet running that can work from home properly total 5gb limite day active pic twitter com fp6frl9tjv",[],[],488363698,488363698,Bajsanarwa,Bajsa Narwa,4,21,https://twitter.com/Bajsanarwa/status/1248285387681751042,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '488363698', 'username': 'Bajsanarwa'}, {'user_id': '1373901961', 'username': 'JioCare'}]",,,,,"['dear', 'sir', 'recent', 'recharge', '349', 'active', 'yet', 'kidly', 'active', 'plan', 'smooth', 'internet', 'running', 'work', 'home', 'properly', 'total', '5gb', 'limite', 'day', 'active', 'pic', 'twitter', 'com', 'fp6frl9tjv']",1
2974,2974,1248279804496863233,1248279804496863233,1586448071000,2020-04-09 21:31:11,530,,urgent you are phuket you need start preparing yourself for hour lockdown that will last least days from april april during this time you won’ allowed leave your sub district fact the governor wants you stay your home all the time pic twitter com lqjruudklq,[],[],72888855,72888855,RichardBarrow,Richard Barrow in Thailand 🇹🇭🇬🇧,4,21,https://twitter.com/RichardBarrow/status/1248279804496863233,False,144,16,183,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '72888855', 'username': 'RichardBarrow'}]",,,,,"['urgent', 'phuket', 'need', 'start', 'preparing', 'hour', 'lockdown', 'last', 'least', 'days', 'april', 'april', 'time', 'won’', 'allowed', 'leave', 'sub', 'district', 'fact', 'governor', 'wants', 'stay', 'home', 'time', 'pic', 'twitter', 'com', 'lqjruudklq']",1
2975,2975,1248278082747654145,1248278082747654145,1586447661000,2020-04-09 21:24:21,530,,had powercuts today lasting more than 40min each understand challenging but becoming increasingly difficult and frustrating work from home with such fluctuations please try ,[],[],996804326780792833,996804326780792833,anandvamsi,Anand Vegaraju,4,21,https://twitter.com/anandvamsi/status/1248278082747654145,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '996804326780792833', 'username': 'anandvamsi'}, {'user_id': '570677817', 'username': 'NammaBESCOM'}, {'user_id': '2713703797', 'username': 'CMofKarnataka'}, {'user_id': '25123615', 'username': 'BJP4Karnataka'}, {'user_id': '54936590', 'username': 'BSYBJP'}]",,,,,"['powercuts', 'today', 'lasting', '40min', 'understand', 'challenging', 'becoming', 'increasingly', 'difficult', 'frustrating', 'work', 'home', 'fluctuations', 'please', 'try']",0
2976,2976,1248277505229778952,1248277505229778952,1586447523000,2020-04-09 21:22:03,530,,bhilwara city followed stringent rules even they have tested lacs people only persons have died please arrange test every one from their home itself who are affected send them quarantine safeguard others from them,[],[],2189553931,2189553931,puru1971,Ram Purushotham,4,21,https://twitter.com/puru1971/status/1248277505229778952,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2189553931', 'username': 'puru1971'}, {'user_id': '54936590', 'username': 'BSYBJP'}, {'user_id': '446217897', 'username': 'nimmaupendra'}]",,,,,"['bhilwara', 'city', 'followed', 'stringent', 'rules', 'even', 'tested', 'lacs', 'people', 'persons', 'died', 'please', 'arrange', 'test', 'every', 'one', 'home', 'affected', 'send', 'quarantine', 'safeguard', 'others']",1
2977,2977,1248277382978510850,1248277382978510850,1586447494000,2020-04-09 21:21:34,530,,today’ update more people were sent home from quarantine centers gilgit pic twitter com jbnsl9a7dp,"['#covid', '#fightagainstcovid19', '#coronafreegb', '#stayhomestaysafe']",[],1245659029247934471,1245659029247934471,HealthDeptGB,Health Department Gilgit-Baltistan,4,21,https://twitter.com/HealthDeptGB/status/1248277382978510850,False,4,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1245659029247934471', 'username': 'HealthDeptGB'}]",,,,,"['today’', 'update', 'people', 'sent', 'home', 'quarantine', 'centers', 'gilgit', 'pic', 'twitter', 'com', 'jbnsl9a7dp']",1
2978,2978,1248276973408804864,1248276973408804864,1586447396000,2020-04-09 21:19:56,530,,truth today today india has the potential become leading country animals and birds thought that this world belongs them well most people the world can also their work from home living life clean environment not difficult task ,['#fact'],[],858302909662023680,858302909662023680,abhinavrai01,Abhinav Rai,4,21,https://twitter.com/abhinavrai01/status/1248276973408804864,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '858302909662023680', 'username': 'abhinavrai01'}]",,,,,"['truth', 'today', 'today', 'india', 'potential', 'become', 'leading', 'country', 'animals', 'birds', 'thought', 'world', 'belongs', 'well', 'people', 'world', 'also', 'work', 'home', 'living', 'life', 'clean', 'environment', 'difficult', 'task']",1
2979,2979,1248275528580100098,1248275528580100098,1586447052000,2020-04-09 21:14:12,530,,"covid special edition from home now lhtq9qieaog …
looking forward seeing you all with your valuable feedback ","['#toughtalk', '#live', '#toughtalktapainsanga']",[],358016479,358016479,DilBhusanPathak,Dil Bhusan Pathak,4,21,https://twitter.com/DilBhusanPathak/status/1248275528580100098,False,18,1,5,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '358016479', 'username': 'DilBhusanPathak'}, {'user_id': '971647546782371842', 'username': 'InterfaceNep'}, {'user_id': '405471230', 'username': 'theganeshlife'}, {'user_id': '70582944', 'username': 'baabajee'}, {'user_id': '1003470462935076864', 'username': 'dpbadu'}, {'user_id': '114019313', 'username': 'Vijaykarna'}, {'user_id': '890056480748994560', 'username': 'PrasaiShikha'}, {'user_id': '606298843', 'username': 'Jhakri_didi'}]",,,,,"['covid', 'special', 'edition', 'home', 'lhtq9qieaog', '…', 'looking', 'forward', 'seeing', 'valuable', 'feedback']",1
2980,2980,1248274970389762048,1248274970389762048,1586446919000,2020-04-09 21:11:59,530,,honbl home minister have not heard anything from you since corona disaster started expect from you speak something delhi markaj permission and travelling zamatis all over india and attack doctors indore ,[],[],274947275,274947275,tamhanesuhas,Tamhane Suhas,4,21,https://twitter.com/tamhanesuhas/status/1248274970389762048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '274947275', 'username': 'tamhanesuhas'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,"['honbl', 'home', 'minister', 'heard', 'anything', 'since', 'corona', 'disaster', 'started', 'expect', 'speak', 'something', 'delhi', 'markaj', 'permission', 'travelling', 'zamatis', 'india', 'attack', 'doctors', 'indore']",0
2981,2981,1248273161562578949,1248251573936861184,1586446488000,2020-04-09 21:04:48,530,,please give data for travelers from feb march don spokesperson for bjp this time will decide your patriotism for country delay lockdown form government unplanned lockdown will take crores job and migrants died while walking home,['#askmodi'],[],1205318981546065925,1205318981546065925,Auditors_Choice,CONGO,4,21,https://twitter.com/Auditors_Choice/status/1248273161562578949,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1205318981546065925', 'username': 'Auditors_Choice'}, {'user_id': '98362607', 'username': 'News18India'}, {'user_id': '163817624', 'username': 'AMISHDEVGAN'}]",,,,,"['please', 'give', 'data', 'travelers', 'feb', 'march', 'spokesperson', 'bjp', 'time', 'decide', 'patriotism', 'country', 'delay', 'lockdown', 'form', 'government', 'unplanned', 'lockdown', 'take', 'crores', 'job', 'migrants', 'died', 'walking', 'home']",0
2982,2982,1248272522157510656,1248242847997820928,1586446335000,2020-04-09 21:02:15,530,,tomorrow office holiday your salary credited work from home miss you ,[],[],2953785960,2953785960,sara_sivakumar,Sara Siva 😃💕💜💚,4,21,https://twitter.com/sara_sivakumar/status/1248272522157510656,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2953785960', 'username': 'sara_sivakumar'}]",,,,,"['tomorrow', 'office', 'holiday', 'salary', 'credited', 'work', 'home', 'miss']",0
2983,2983,1248271300021215233,1248271300021215233,1586446044000,2020-04-09 20:57:24,530,,tips managing the sudden surge work from home resources …,[],[],16900652,16900652,ShankerSareen,Shanker Sareen,4,20,https://twitter.com/ShankerSareen/status/1248271300021215233,False,1,0,0,https://twitter.com/TenableSecurity/status/1248269205427957760,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '16900652', 'username': 'ShankerSareen'}]",,,,,"['tips', 'managing', 'sudden', 'surge', 'work', 'home', 'resources', '…']",1
2984,2984,1248271116839407616,1248271116839407616,1586446000000,2020-04-09 20:56:40,530,,are from different political party but still your work appreciated bro keep  people who sit home keep commenting worries for that keep going did motivate many youths … igshid 8aquhb3l52js …,[],[],1150707133,1150707133,SACHINLMORAY,SACHIN MORAY,4,20,https://twitter.com/SACHINLMORAY/status/1248271116839407616,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1150707133', 'username': 'SACHINLMORAY'}]",,,,,"['different', 'political', 'party', 'still', 'work', 'appreciated', 'bro', 'keep', 'people', 'sit', 'home', 'keep', 'commenting', 'worries', 'keep', 'going', 'motivate', 'many', 'youths', '…', 'igshid', '8aquhb3l52js', '…']",1
2985,2985,1248268330617593856,1248268330617593856,1586445336000,2020-04-09 20:45:36,530,,what about people who worked different state now company terminated from work what can they this time they want their own state own home town every state declared giving food but actually that not reached everyone that only promises ,[],[],2577025658,2577025658,Ashutoshgts,Asutosh Nayak,4,20,https://twitter.com/Ashutoshgts/status/1248268330617593856,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2577025658', 'username': 'Ashutoshgts'}, {'user_id': '3489768920', 'username': 'Naveen_Odisha'}]",,,,,"['people', 'worked', 'different', 'state', 'company', 'terminated', 'work', 'time', 'want', 'state', 'home', 'town', 'every', 'state', 'declared', 'giving', 'food', 'actually', 'reached', 'everyone', 'promises']",0
2986,2986,1248267459640999937,1248267459640999937,1586445128000,2020-04-09 20:42:08,530,,gangavathi are facing uneven power cuts due which are unable work home most the employees from bangalore and other cities have flew their native places and working remotely please respond and help and work the comfort home ,[],[],556629981,556629981,sharath_varma,sharath varma,4,20,https://twitter.com/sharath_varma/status/1248267459640999937,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '556629981', 'username': 'sharath_varma'}, {'user_id': '1215507496787267584', 'username': 'OfficialGescom'}]",,,,,"['gangavathi', 'facing', 'uneven', 'power', 'cuts', 'due', 'unable', 'work', 'home', 'employees', 'bangalore', 'cities', 'flew', 'native', 'places', 'working', 'remotely', 'please', 'respond', 'help', 'work', 'comfort', 'home']",0
2987,2987,1248267083659399168,1247903016717447169,1586445039000,2020-04-09 20:40:39,530,,what about people who worked different state nowcompany terminated from work they want their own state own home town every state declared giving food but actually that not reached everyone that only promises ,[],[],2577025658,2577025658,Ashutoshgts,Asutosh Nayak,4,20,https://twitter.com/Ashutoshgts/status/1248267083659399168,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2577025658', 'username': 'Ashutoshgts'}, {'user_id': '42606652', 'username': 'aajtak'}, {'user_id': '101215084', 'username': 'anjanaomkashyap'}, {'user_id': '39240673', 'username': 'ABPNews'}]",,,,,"['people', 'worked', 'different', 'state', 'nowcompany', 'terminated', 'work', 'want', 'state', 'home', 'town', 'every', 'state', 'declared', 'giving', 'food', 'actually', 'reached', 'everyone', 'promises']",0
2988,2988,1248266997307080706,1248266997307080706,1586445018000,2020-04-09 20:40:18,530,,"may allah protect from this pandemic covid the night forgiveness may allah pak forgives our sins pray home keep remember your closed once your precious prayers stay blessed
shab baraat mubarak♥️
pray home stay safe ",['#shab_e_baraat'],[],2579929576,2579929576,tausif_afaque,Tausif Afaque,4,20,https://twitter.com/tausif_afaque/status/1248266997307080706,False,5,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2579929576', 'username': 'tausif_afaque'}]",,,,,"['may', 'allah', 'protect', 'pandemic', 'covid', 'night', 'forgiveness', 'may', 'allah', 'pak', 'forgives', 'sins', 'pray', 'home', 'keep', 'remember', 'closed', 'precious', 'prayers', 'stay', 'blessed', 'shab', 'baraat', 'mubarak♥️', 'pray', 'home', 'stay', 'safe']",1
2989,2989,1248265152962506753,1248265152962506753,1586444578000,2020-04-09 20:32:58,530,,looking for work from home please help please help ,"['#narendermodi', '#pmoindia']",[],1243027025083764740,1243027025083764740,ParamSingh2020,Paramjeet Singh,4,20,https://twitter.com/ParamSingh2020/status/1248265152962506753,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1243027025083764740', 'username': 'ParamSingh2020'}]",,,,,"['looking', 'work', 'home', 'please', 'help', 'please', 'help']",0
2990,2990,1248264320254791681,1248264320254791681,1586444380000,2020-04-09 20:29:40,530,,work from home quite challenging yet exciting too ,"['#experience', '#covid19']",[],1888882464,1888882464,RampNeupane,Ram Neupane,4,20,https://twitter.com/RampNeupane/status/1248264320254791681,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1888882464', 'username': 'RampNeupane'}]",,,,,"['work', 'home', 'quite', 'challenging', 'yet', 'exciting']",1
2991,2991,1248263785246158849,1248216234639818754,1586444252000,2020-04-09 20:27:32,530,, miss our maid soo much mumma has intensive work from home glad help her out slowly learning cook also for the first time been home together for more than week ,[],[],2354305316,2354305316,ShivamVahia,Shivam Vahia,4,20,https://twitter.com/ShivamVahia/status/1248263785246158849,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2354305316', 'username': 'ShivamVahia'}, {'user_id': '36620568', 'username': 'Shree_Das01'}, {'user_id': '1587837746', 'username': 'NavadhaPandey'}]",,,,,"['miss', 'maid', 'soo', 'much', 'mumma', 'intensive', 'work', 'home', 'glad', 'help', 'slowly', 'learning', 'cook', 'also', 'first', 'time', 'home', 'together', 'week']",0
2992,2992,1248261112828555264,1248261112828555264,1586443615000,2020-04-09 20:16:55,530,,avoiding any contact with covid virus directly indirectly adviced stay home avoiding any contact with others bear face masks wash hands regularly sanitation around stay feet away from each other social distancing complete lockdown needed god bless you pic twitter com khopzwqqra,[],[],133350111,133350111,TwittingDoctor,DrAshokKumar Singhal,4,20,https://twitter.com/TwittingDoctor/status/1248261112828555264,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '133350111', 'username': 'TwittingDoctor'}]",,,,,"['avoiding', 'contact', 'covid', 'virus', 'directly', 'indirectly', 'adviced', 'stay', 'home', 'avoiding', 'contact', 'others', 'bear', 'face', 'masks', 'wash', 'hands', 'regularly', 'sanitation', 'around', 'stay', 'feet', 'away', 'social', 'distancing', 'complete', 'lockdown', 'needed', 'god', 'bless', 'pic', 'twitter', 'com', 'khopzwqqra']",1
